,Drug_ID,Protein_ID,label
5566,DB00245,DB00898,0
5567,P54317,Q15822,0
5568,O43776,DB05369,0
5569,DB07903,DB04652,0
5570,P61626,P10398,0
5571,DB02998,P54219,0
5572,DB01075,P28845,0
5573,Q71U36,DB00562,0
5574,DB02479,Q16206,0
5575,Q9UQF2,DB07899,0
5576,DB01180,DB01359,0
5577,Q9NR82,DB04787,0
5578,DB05166,Q9UI32,0
5579,Q9UKV0,DB07093,0
5580,Q8N142,DB00578,0
5581,DB04521,DB07843,0
5582,DB01018,P49619,0
5583,P53778,DB03233,0
5584,DB00369,DB07211,0
5585,DB07733,DB01807,0
5586,DB02726,DB01791,0
5587,DB06098,P13688,0
5588,DB04371,DB03628,0
5589,P35219,P20292,0
5590,DB00735,DB03451,0
5591,DB05304,P42345,0
5592,Q9NWM0,Q13557,0
5593,DB08091,DB03501,0
5594,P32754,DB02643,0
5595,DB01983,Q9UQF2,0
5596,DB00093,DB07375,0
5597,DB08141,DB01056,0
5598,DB07936,DB08169,0
5599,DB02640,DB07444,0
5600,Q00266,DB00145,0
5601,DB00703,DB05210,0
5602,DB08291,DB01179,0
5603,DB04825,DB05091,0
5604,DB01041,Q14416,0
5605,P17707,DB05004,0
5606,DB07708,DB08798,0
5607,DB08883,DB00032,0
5608,DB01876,DB05029,0
5609,DB07198,DB01182,0
5610,P36969,DB02118,0
5611,DB00616,O95178,0
5612,DB02679,Q9UGM6,0
5613,DB00344,DB01090,0
5614,P19113,DB08897,0
5615,DB07664,P35749,0
5616,DB00545,DB00196,0
5617,DB03637,DB04562,0
5618,DB07107,P07947,0
5619,DB08020,P53611,0
5620,DB02395,DB03102,0
5621,DB08125,DB07263,0
5622,O75469,DB04753,0
5623,P00746,DB08441,0
5624,Q9H4B7,DB04010,0
5625,DB00105,P23381,0
5626,DB00428,DB02621,0
5627,DB00700,O15460,0
5628,DB01246,DB02772,0
5629,P14210,DB00735,0
5630,DB01210,DB07388,0
5631,DB00377,DB04856,0
5632,Q9Y2J8,DB07206,0
5633,Q16773,DB06681,0
5634,DB03673,P41091,0
5635,DB06706,P48736,0
5636,DB00570,DB09069,0
5637,DB07112,DB04509,0
5638,Q9NY72,DB07792,0
5639,Q02643,DB00740,0
5640,DB02931,DB05407,0
5641,P32321,P48637,0
5642,P04278,Q9BYF1,0
5643,DB01964,Q9NS18,0
5644,DB08214,P01877,0
5645,DB02205,DB06729,0
5646,DB02386,DB00244,0
5647,Q9Y600,DB01615,0
5648,DB00172,DB00105,0
5649,DB04098,P18507,0
5650,DB01229,DB00735,0
5651,DB07230,Q13907,0
5652,DB02533,DB04857,0
5653,DB08535,DB00992,0
5654,P11217,DB03217,0
5655,DB04926,DB07655,0
5656,P56696,DB07033,0
5657,DB02925,P33261,0
5658,DB07210,DB01077,0
5659,P51168,P01031,0
5660,DB08816,Q96I99,0
5661,DB08250,DB02562,0
5662,DB00197,P55055,0
5663,O15145,DB00998,0
5664,DB06727,DB08287,0
5665,P19801,DB00383,0
5666,P30613,DB03726,0
5667,DB03276,DB08123,0
5668,DB00013,DB01034,0
5669,Q16854,DB00680,0
5670,DB08141,DB06603,0
5671,DB08250,P29475,0
5672,P35869,DB04769,0
5673,Q00653,DB06933,0
5674,DB02860,DB07470,0
5675,DB07027,DB03033,0
5676,Q99720,DB04021,0
5677,P22891,DB00383,0
5678,Q00987,DB04250,0
5679,DB08040,DB00938,0
5680,DB04523,DB00799,0
5681,Q96Q83,DB00526,0
5682,DB08906,DB00015,0
5683,DB03213,DB04563,0
5684,Q9UM73,DB04873,0
5685,DB03040,DB01411,0
5686,DB02132,DB07619,0
5687,DB00643,P51178,0
5688,DB00424,DB08257,0
5689,DB04937,DB01595,0
5690,Q02224,DB02110,0
5691,DB04297,O43613,0
5692,DB05299,DB03006,0
5693,DB08696,P47897,0
5694,DB03987,DB04008,0
5695,DB01033,DB04792,0
5696,DB03886,Q9HAB3,0
5697,DB07086,Q9ULW8,0
5698,DB08673,DB04470,0
5699,DB02052,DB02890,0
5700,Q9NY46,DB01763,0
5701,DB00949,P10114,0
5702,DB04250,Q9Y277,0
5703,P22061,DB08533,0
5704,Q9GZT9,DB04800,0
5705,DB02285,P16499,0
5706,P51800,DB02772,0
5707,P63000,P52758,0
5708,DB05183,DB03738,0
5709,Q96KG9,P12081,0
5710,Q9NP56,DB05883,0
5711,DB01197,P06576,0
5712,DB03769,DB05216,0
5713,Q8IVL6,DB08249,0
5714,DB06942,P07437,0
5715,DB06833,DB07903,0
5716,DB07765,Q9UJM8,0
5717,DB00873,DB04416,0
5718,P30305,DB07577,0
5719,P62750,Q02750,0
5720,DB03845,Q9H4G4,0
5721,P22033,DB02259,0
5722,Q8WXI7,DB03064,0
5723,DB07969,DB03221,0
5724,O60674,DB05005,0
5725,P24752,DB07360,0
5726,Q9NSA0,P59768,0
5727,Q9UPY5,DB00753,0
5728,DB01472,DB04572,0
5729,DB05125,P35219,0
5730,DB06288,P15559,0
5731,DB08046,DB08248,0
5732,DB02396,O43681,0
5733,Q03405,DB07066,0
5734,DB07506,P49913,0
5735,Q9NP56,DB05098,0
5736,DB07197,Q92887,0
5737,DB00555,DB08836,0
5738,P01106,DB08816,0
5739,P22392,DB03115,0
5740,DB02292,DB02404,0
5741,DB00809,DB07459,0
5742,DB08645,DB05206,0
5743,P21283,DB08891,0
5744,Q07912,P23921,0
5745,DB02866,DB07453,0
5746,P11509,DB00801,0
5747,P27815,Q9UDX3,0
5748,DB00570,DB01223,0
5749,DB08449,DB07286,0
5750,P00325,DB04462,0
5751,DB07530,DB07286,0
5752,P45877,DB03951,0
5753,DB08164,DB04653,0
5754,O95342,O14920,0
5755,DB01496,DB07255,0
5756,DB03083,DB08553,0
5757,DB05332,P53597,0
5758,P39023,DB02530,0
5759,DB01171,DB07641,0
5760,O15270,DB07025,0
5761,DB03643,DB06928,0
5762,P21399,DB06042,0
5763,DB01356,DB08340,0
5764,DB00183,DB04655,0
5765,DB07561,DB01234,0
5766,P45844,DB06413,0
5767,DB07302,DB00891,0
5768,DB07111,P02144,0
5769,Q15078,P36897,0
5770,DB02158,DB06372,0
5771,DB03583,DB01053,0
5772,DB01915,P01584,0
5773,DB00185,DB04152,0
5774,DB00186,DB03672,0
5775,P35218,DB03372,0
5776,P55017,DB07316,0
5777,DB07840,P48039,0
5778,DB07157,Q9H2P9,0
5779,DB05301,DB00569,0
5780,P49366,DB06861,0
5781,P22061,DB00068,0
5782,Q96GR2,Q9NS75,0
5783,Q16348,DB02701,0
5784,DB00487,DB09272,0
5785,DB07740,P04798,0
5786,DB08901,P01100,0
5787,DB02750,DB00218,0
5788,Q13332,DB02833,0
5789,P16471,DB06867,0
5790,Q53H96,DB07465,0
5791,DB03443,DB08333,0
5792,DB08384,DB08740,0
5793,DB06971,Q04609,0
5794,DB07656,P30153,0
5795,Q9Y251,DB04518,0
5796,DB01133,P27708,0
5797,DB00651,O14556,0
5798,P03950,DB07144,0
5799,DB03944,DB04017,0
5800,DB07038,DB00728,0
5801,DB00459,Q15046,0
5802,DB00818,DB00184,0
5803,DB00454,DB07397,0
5804,DB00876,DB00887,0
5805,DB08167,DB00547,0
5806,DB06976,P54802,0
5807,DB08151,DB03081,0
5808,DB06212,DB08560,0
5809,DB02418,DB03727,0
5810,O75795,P15260,0
5811,DB08197,P51800,0
5812,DB04444,P07437,0
5813,DB08392,DB09030,0
5814,P09669,P35398,0
5815,DB01844,DB04642,0
5816,DB00015,DB01352,0
5817,DB08382,Q6N063,0
5818,P24394,DB01225,0
5819,DB06203,DB01050,0
5820,DB00348,DB08198,0
5821,DB03059,DB02852,0
5822,DB04224,DB07005,0
5823,P05108,DB01198,0
5824,DB03902,DB08546,0
5825,DB06912,DB01373,0
5826,Q9NPD5,Q9BUF5,0
5827,DB04436,O95470,0
5828,O75908,DB04920,0
5829,P20618,DB00823,0
5830,DB04474,P20839,0
5831,DB00967,P11388,0
5832,DB00822,P20309,0
5833,DB03311,Q9H936,0
5834,P00736,P10826,0
5835,P52758,DB03414,0
5836,DB06016,Q9UNA0,0
5837,DB05301,Q5JTZ9,0
5838,P12277,DB04617,0
5839,DB07111,DB01944,0
5840,DB00848,DB07785,0
5841,DB02820,DB03784,0
5842,P36871,Q01118,0
5843,DB03351,P36896,0
5844,DB00008,DB03447,0
5845,DB03664,O94956,0
5846,DB00995,DB06403,0
5847,DB07811,DB06992,0
5848,DB05014,DB06854,0
5849,P54317,DB09078,0
5850,DB05505,Q05586,0
5851,DB00414,DB07877,0
5852,DB00647,DB07787,0
5853,DB08371,DB03297,0
5854,DB02709,DB01616,0
5855,DB03536,DB07038,0
5856,DB07524,DB00933,0
5857,DB00373,P00751,0
5858,DB03696,DB07458,0
5859,DB00537,P22234,0
5860,DB07858,Q9UJ68,0
5861,DB00573,DB05094,0
5862,DB08776,DB06875,0
5863,DB00498,DB08248,0
5864,DB02177,P05451,0
5865,P25021,DB06643,0
5866,DB07807,DB02485,0
5867,DB00056,DB05246,0
5868,DB07964,DB01667,0
5869,DB07849,DB02848,0
5870,Q9H1R3,DB05250,0
5871,DB02320,DB01125,0
5872,DB08152,DB08895,0
5873,DB08119,DB07071,0
5874,Q6UWN8,DB03103,0
5875,DB01165,DB07852,0
5876,Q16798,DB07870,0
5877,DB01576,DB03752,0
5878,P40939,DB07613,0
5879,Q9UHQ9,DB05153,0
5880,P47872,DB08424,0
5881,P12724,P41594,0
5882,DB03443,DB07341,0
5883,DB01204,Q9HBL8,0
5884,DB05317,P51580,0
5885,P00505,Q9NR97,0
5886,DB02762,DB02347,0
5887,DB04446,DB02021,0
5888,P49189,DB02563,0
5889,P35462,DB07034,0
5890,DB00464,Q5T601,0
5891,O95865,DB02250,0
5892,Q00169,DB00483,0
5893,DB07848,Q9Y5R2,0
5894,DB01444,P16860,0
5895,DB02323,P20674,0
5896,DB03835,P03951,0
5897,DB02888,DB07621,0
5898,DB02235,P28062,0
5899,DB07655,P02675,0
5900,DB00005,Q99714,0
5901,Q14520,DB03749,0
5902,DB00118,DB00733,0
5903,P34972,DB02660,0
5904,DB03323,DB00284,0
5905,DB07390,DB00637,0
5906,DB08480,P30419,0
5907,DB07007,DB07102,0
5908,DB01373,P30531,0
5909,DB00063,P11488,0
5910,P49773,DB01058,0
5911,DB04937,P78368,0
5912,DB07070,DB07215,0
5913,P11717,P59998,0
5914,O14521,DB08083,0
5915,DB03903,DB02020,0
5916,DB02866,DB00449,0
5917,DB01947,DB01058,0
5918,P47897,DB00687,0
5919,DB06993,DB00972,0
5920,Q09013,DB07525,0
5921,P51787,DB01239,0
5922,P25815,DB02028,0
5923,O43776,DB01055,0
5924,DB06972,DB07833,0
5925,Q12866,DB05366,0
5926,DB02181,DB07232,0
5927,DB02611,DB04301,0
5928,O15511,DB05200,0
5929,DB04869,DB08250,0
5930,P43155,P05771,0
5931,DB07615,O00764,0
5932,DB01854,DB02730,0
5933,DB03902,DB08881,0
5934,DB02106,Q9UKQ2,0
5935,DB03921,O60488,0
5936,DB00189,DB00698,0
5937,DB04366,DB01400,0
5938,Q9GZZ6,DB00725,0
5939,DB05161,DB08353,0
5940,DB04405,DB08442,0
5941,DB00571,DB02840,0
5942,P10275,Q8TDS4,0
5943,DB01681,DB03326,0
5944,DB02056,DB07855,0
5945,DB00018,DB05679,0
5946,DB04462,P19320,0
5947,DB00070,P11802,0
5948,P11717,Q07837,0
5949,DB04869,DB08299,0
5950,DB00418,DB01069,0
5951,DB04246,DB03251,0
5952,O15144,DB04505,0
5953,O14792,Q8WYK2,0
5954,DB09075,DB02044,0
5955,DB00876,P12532,0
5956,P25101,P29460,0
5957,DB01200,P10745,0
5958,DB03292,DB02964,0
5959,DB00009,DB00409,0
5960,DB00631,DB08420,0
5961,DB07545,DB07255,0
5962,P31645,DB00976,0
5963,DB01131,P16219,0
5964,DB06850,DB04152,0
5965,DB07165,DB00169,0
5966,P15144,DB04381,0
5967,Q9NUB1,DB01366,0
5968,DB07734,DB03144,0
5969,P05023,DB08537,0
5970,P01625,DB00373,0
5971,O60942,O15460,0
5972,DB08015,P28161,0
5973,DB02141,DB00420,0
5974,DB01012,P11021,0
5975,DB05218,DB07203,0
5976,DB05217,Q9H1R3,0
5977,DB07821,P30926,0
5978,P19801,DB03791,0
5979,DB06837,DB01064,0
5980,DB07053,DB02774,0
5981,P45983,DB00374,0
5982,DB02166,DB05092,0
5983,P62714,Q9UBQ6,0
5984,Q07837,DB00111,0
5985,P18440,DB00289,0
5986,DB04606,DB02552,0
5987,P06730,DB05116,0
5988,P35968,P05113,0
5989,P32929,DB00082,0
5990,DB00752,P11511,0
5991,DB03206,DB01548,0
5992,DB07905,DB03100,0
5993,DB00209,DB08210,0
5994,DB05281,DB06996,0
5995,DB04863,DB08424,0
5996,DB01072,P55210,0
5997,DB08304,DB00823,0
5998,Q9H598,DB00005,0
5999,DB03695,P12318,0
6000,DB01731,DB05269,0
6001,P13569,DB08172,0
6002,DB07342,DB05327,0
6003,DB00531,Q86W47,0
6004,DB03479,DB07533,0
6005,DB07156,DB03978,0
6006,DB00928,DB06972,0
6007,DB02692,P27797,0
6008,Q16881,DB03456,0
6009,Q16478,P51178,0
6010,P03923,DB01339,0
6011,O95342,DB01870,0
6012,DB01561,Q14721,0
6013,DB01782,P48051,0
6014,P06870,DB07136,0
6015,Q8TCU5,DB06800,0
6016,DB03442,Q12809,0
6017,DB01070,Q96EM0,0
6018,DB07977,DB05905,0
6019,DB06603,Q9Y694,0
6020,DB00052,P07359,0
6021,P17252,P23467,0
6022,DB07458,P0CG22,0
6023,DB00218,O43497,0
6024,DB00371,DB01614,0
6025,DB07146,P21399,0
6026,P29275,P10827,0
6027,P59796,DB07849,0
6028,DB03595,Q07699,0
6029,P47929,P02741,0
6030,DB00908,DB08052,0
6031,DB08529,DB02282,0
6032,P35228,DB03588,0
6033,DB01728,DB00031,0
6034,DB06937,O95237,0
6035,DB00970,P45381,0
6036,O00264,DB05289,0
6037,DB01340,DB01361,0
6038,DB00426,O95237,0
6039,Q7RTV2,DB00291,0
6040,DB08782,DB00290,0
6041,DB00377,DB06069,0
6042,P35626,O60911,0
6043,DB00040,DB00257,0
6044,Q6IB77,P41240,0
6045,DB07346,P03989,0
6046,P21549,DB06858,0
6047,DB01928,Q08257,0
6048,P14555,Q99714,0
6049,P30273,P36542,0
6050,P32754,Q16877,0
6051,P09619,DB00429,0
6052,Q9H4B7,DB08620,0
6053,DB03137,DB02207,0
6054,DB07423,DB05307,0
6055,DB00822,DB02911,0
6056,DB04956,DB01567,0
6057,DB07801,DB07422,0
6058,P47901,DB04204,0
6059,DB09102,DB07567,0
6060,P15538,DB07276,0
6061,P22607,DB07412,0
6062,DB00745,DB03978,0
6063,DB00424,DB02603,0
6064,Q8N159,DB02821,0
6065,DB07534,Q16831,0
6066,DB08301,O75311,0
6067,DB00332,DB08691,0
6068,DB08503,DB03727,0
6069,DB02105,DB04352,0
6070,DB03837,DB00879,0
6071,DB03206,DB03702,0
6072,DB07835,P05108,0
6073,DB07814,DB06775,0
6074,DB05240,DB00710,0
6075,DB05744,O95644,0
6076,DB00462,Q9NYK1,0
6077,DB04600,DB00737,0
6078,DB03048,P04118,0
6079,DB04927,DB04575,0
6080,DB03738,DB08194,0
6081,DB03690,P35398,0
6082,DB01400,DB01073,0
6083,DB06956,P19883,0
6084,DB05916,DB03006,0
6085,DB05215,DB07092,0
6086,DB00185,Q92887,0
6087,DB05578,DB08280,0
6088,P06730,DB05235,0
6089,Q15067,DB04689,0
6090,DB03434,DB07737,0
6091,P30532,Q9UGM6,0
6092,DB08954,P04234,0
6093,DB01840,DB00533,0
6094,DB04863,O14594,0
6095,DB02008,DB02155,0
6096,DB07233,DB04540,0
6097,DB02602,P10696,0
6098,P07602,DB01763,0
6099,DB00008,P40306,0
6100,P22102,P47871,0
6101,DB07830,DB02458,0
6102,P04070,DB03772,0
6103,DB04194,DB08482,0
6104,DB01616,DB08083,0
6105,DB01264,DB03288,0
6106,O43617,P05121,0
6107,DB05595,DB03845,0
6108,DB08693,Q13621,0
6109,DB01950,DB02472,0
6110,P02585,DB09570,0
6111,P15121,DB06693,0
6112,DB08326,Q8NBQ5,0
6113,DB07501,DB02435,0
6114,P36897,DB06854,0
6115,P32929,P09619,0
6116,DB04764,DB06228,0
6117,DB01019,Q9UKU7,0
6118,DB02358,Q07699,0
6119,DB04839,DB04774,0
6120,DB07054,Q99519,0
6121,Q02880,DB08052,0
6122,P48549,Q99735,0
6123,P61457,DB03928,0
6124,DB07577,P17050,0
6125,P68400,DB01837,0
6126,DB02589,DB00585,0
6127,DB01525,Q8N0U8,0
6128,P07101,P42338,0
6129,DB01870,DB08026,0
6130,DB00564,DB03747,0
6131,DB03223,P25788,0
6132,P47895,Q8NFJ5,0
6133,DB07987,DB02548,0
6134,Q96EY8,DB06925,0
6135,DB06274,DB08491,0
6136,DB04757,DB05092,0
6137,P39086,DB05867,0
6138,DB04890,DB01692,0
6139,DB07545,DB07253,0
6140,Q06520,DB07202,0
6141,DB01748,DB03680,0
6142,P29972,DB02218,0
6143,Q9HCD5,DB00281,0
6144,DB03994,DB07320,0
6145,P25098,P14778,0
6146,DB07656,Q9Y619,0
6147,Q9BWD1,DB07081,0
6148,DB04873,DB03078,0
6149,DB05255,DB06719,0
6150,DB05259,DB07249,0
6151,DB04771,DB02652,0
6152,DB00093,P53355,0
6153,DB07975,DB00604,0
6154,P55011,DB02783,0
6155,DB07416,P21796,0
6156,P07478,DB04396,0
6157,DB03850,DB07845,0
6158,DB07689,DB00849,0
6159,P18825,DB02467,0
6160,DB00150,DB01320,0
6161,DB04016,DB00178,0
6162,Q7Z4J2,DB07602,0
6163,DB07812,Q9UKG9,0
6164,DB00269,DB00058,0
6165,P61587,DB00897,0
6166,DB04424,P24385,0
6167,Q14749,DB00700,0
6168,DB08175,DB06101,0
6169,DB02735,DB05258,0
6170,DB00131,DB08618,0
6171,O94768,DB01677,0
6172,P07451,DB08221,0
6173,DB05921,P00414,0
6174,P43116,P15509,0
6175,P08069,P12931,0
6176,DB03664,DB01146,0
6177,DB06267,DB04681,0
6178,P13569,DB04251,0
6179,DB02308,DB08400,0
6180,P04745,Q9Y2D0,0
6181,DB02512,P10276,0
6182,DB02546,DB07136,0
6183,DB00170,DB03005,0
6184,Q96GD3,DB03783,0
6185,DB04849,DB08810,0
6186,Q07021,P10635,0
6187,P08238,Q8TDV5,0
6188,DB01623,DB08577,0
6189,P02144,DB01333,0
6190,P10109,DB07017,0
6191,O60547,P17540,0
6192,DB08368,DB05467,0
6193,DB07219,P36542,0
6194,DB00311,DB02774,0
6195,P49354,DB04518,0
6196,DB00848,P08048,0
6197,DB05431,DB01964,0
6198,DB02942,DB01157,0
6199,Q00535,DB00263,0
6200,DB04727,O60895,0
6201,DB03181,DB07016,0
6202,O95477,DB00275,0
6203,DB00026,DB08280,0
6204,DB04847,DB04971,0
6205,P05787,DB00949,0
6206,DB05595,DB01338,0
6207,DB01214,Q969P6,0
6208,DB07645,DB07077,0
6209,DB03850,DB00346,0
6210,DB05428,DB03477,0
6211,DB01118,DB01239,0
6212,DB00666,DB01168,0
6213,DB08354,Q8N119,0
6214,DB05383,P10721,0
6215,DB00620,P53667,0
6216,DB00146,P49356,0
6217,DB00853,DB06843,0
6218,DB08098,DB07973,0
6219,DB05849,DB03298,0
6220,DB05694,DB02007,0
6221,P30988,DB04881,0
6222,Q16718,DB05013,0
6223,DB07019,DB01953,0
6224,DB07354,DB08246,0
6225,P04637,DB02329,0
6226,DB01395,DB07637,0
6227,DB03982,DB05104,0
6228,DB08028,Q969I3,0
6229,P05019,DB01270,0
6230,DB08661,DB03865,0
6231,DB00937,P37268,0
6232,DB07821,DB06884,0
6233,P01019,P01308,0
6234,DB07897,P63092,0
6235,DB00035,Q9UHW9,0
6236,DB09291,DB05460,0
6237,DB03081,DB00563,0
6238,DB03971,DB01431,0
6239,DB03294,DB08200,0
6240,Q96MA6,DB03181,0
6241,DB00789,DB02767,0
6242,DB03962,DB00702,0
6243,DB07001,DB04150,0
6244,P21731,DB00754,0
6245,DB02039,DB02565,0
6246,DB08024,DB02180,0
6247,DB00989,DB01388,0
6248,DB00511,DB00950,0
6249,DB08138,DB00520,0
6250,DB01054,P11717,0
6251,DB02723,DB00855,0
6252,DB02210,P28566,0
6253,DB00415,DB05246,0
6254,DB07039,DB07020,0
6255,DB08388,P22695,0
6256,DB03637,DB07005,0
6257,O15169,Q96RP8,0
6258,DB06708,DB04654,0
6259,DB02559,P63027,0
6260,DB02351,DB04938,0
6261,Q13233,DB01962,0
6262,Q9UHQ9,DB03645,0
6263,DB02728,DB01407,0
6264,DB02866,DB01565,0
6265,DB07720,DB01651,0
6266,DB03126,Q99250,0
6267,P15954,DB00176,0
6268,Q9UGI9,O43674,0
6269,DB04285,Q9NY59,0
6270,DB00343,P00156,0
6271,DB00272,P09960,0
6272,Q6NS38,P09211,0
6273,DB08138,DB00545,0
6274,DB08864,DB04275,0
6275,DB03496,Q8NI22,0
6276,DB07862,DB01660,0
6277,DB02431,DB07888,0
6278,DB07093,DB03310,0
6279,Q9UN19,DB07744,0
6280,DB00347,DB06738,0
6281,P11509,P17787,0
6282,DB01727,DB00216,0
6283,DB00495,DB04876,0
6284,DB04922,DB03742,0
6285,DB06831,DB03907,0
6286,DB04405,DB03309,0
6287,DB07506,P02689,0
6288,DB06274,Q8TDV5,0
6289,Q16539,DB04434,0
6290,DB06822,DB08091,0
6291,DB00091,DB00163,0
6292,P43005,DB11362,0
6293,Q9NR19,DB01725,0
6294,Q96NR8,O60264,0
6295,DB02919,DB04454,0
6296,Q9Y6L6,Q9BY32,0
6297,Q05940,DB00894,0
6298,P00367,DB07204,0
6299,DB00161,DB07561,0
6300,DB01734,Q13882,0
6301,DB08368,DB07637,0
6302,O95363,Q13464,0
6303,DB01601,DB08659,0
6304,O00217,DB07244,0
6305,Q9Y233,DB00199,0
6306,DB01171,DB01094,0
6307,DB06062,DB08562,0
6308,DB07257,DB01119,0
6309,P25116,P31350,0
6310,DB03899,DB07449,0
6311,DB08383,DB00661,0
6312,P51606,DB07051,0
6313,DB03128,DB07113,0
6314,DB03737,DB02918,0
6315,DB05317,DB04306,0
6316,DB06777,P21549,0
6317,DB02309,DB07977,0
6318,DB07093,DB01643,0
6319,O00180,DB08175,0
6320,DB03577,DB06800,0
6321,DB07549,DB00371,0
6322,DB05141,P15813,0
6323,P08758,DB01463,0
6324,Q14626,DB05109,0
6325,Q9Y697,Q9NZK7,0
6326,DB00933,P51570,0
6327,P02741,DB03052,0
6328,P07333,Q9UK17,0
6329,DB01353,DB00376,0
6330,DB05073,DB00185,0
6331,DB02843,DB00764,0
6332,DB01723,Q15661,0
6333,P22748,DB04522,0
6334,DB03243,DB02859,0
6335,DB04459,DB07459,0
6336,Q15303,DB03509,0
6337,O95168,DB01805,0
6338,DB05252,DB07710,0
6339,DB03465,DB03975,0
6340,DB04937,DB01088,0
6341,DB07242,DB08596,0
6342,P35243,DB01672,0
6343,DB04776,DB05708,0
6344,DB07908,DB05745,0
6345,DB06273,DB08709,0
6346,DB05131,DB01745,0
6347,DB04244,P47985,0
6348,P00414,DB04326,0
6349,DB01233,DB02542,0
6350,DB03429,DB05289,0
6351,P27695,DB06914,0
6352,P11245,Q9H3N8,0
6353,DB05419,Q99519,0
6354,DB05064,Q8IYQ7,0
6355,DB05161,P00167,0
6356,DB08806,P04629,0
6357,P13866,DB07657,0
6358,DB08437,DB01711,0
6359,DB00613,DB03052,0
6360,DB04468,DB08018,0
6361,DB08400,DB02207,0
6362,DB07144,DB06698,0
6363,P61160,DB00920,0
6364,DB09026,DB03595,0
6365,O14746,DB04214,0
6366,DB01251,P10515,0
6367,DB04643,DB04751,0
6368,DB05469,DB03507,0
6369,Q71U36,DB00800,0
6370,P43235,DB06897,0
6371,DB00197,Q9Y6K9,0
6372,P09086,DB00750,0
6373,DB01233,O14957,0
6374,DB06211,DB04013,0
6375,DB01219,DB00623,0
6376,DB00513,DB02678,0
6377,DB00624,DB07822,0
6378,DB08096,DB01189,0
6379,DB01136,DB05295,0
6380,P01375,DB03754,0
6381,DB06594,DB07847,0
6382,DB08788,DB00383,0
6383,DB00570,P51857,0
6384,DB04620,Q86W47,0
6385,DB05688,Q86SZ2,0
6386,DB05044,DB02485,0
6387,DB07471,DB03424,0
6388,Q9BYV1,DB07216,0
6389,DB07157,DB00038,0
6390,DB01072,DB04281,0
6391,DB08203,DB07315,0
6392,DB02352,DB03894,0
6393,Q14353,DB01348,0
6394,DB00886,DB07535,0
6395,DB02636,DB03444,0
6396,DB05309,P35398,0
6397,DB06876,DB00002,0
6398,P06576,DB02001,0
6399,P34896,DB00420,0
6400,P54646,P05067,0
6401,P21283,Q9P2W7,0
6402,DB08410,Q6TME4,0
6403,DB03589,DB07341,0
6404,P00505,P40238,0
6405,DB02466,DB02004,0
6406,DB04892,Q99519,0
6407,DB03910,DB07983,0
6408,DB00201,DB01418,0
6409,P51178,DB08904,0
6410,DB04960,DB00328,0
6411,DB05464,P00480,0
6412,DB02220,DB04008,0
6413,P47989,DB03903,0
6414,Q13002,P12319,0
6415,DB04648,DB04953,0
6416,DB03642,DB07008,0
6417,O75908,DB07832,0
6418,Q02880,DB07747,0
6419,DB00071,DB04938,0
6420,DB04824,DB07537,0
6421,DB03271,DB05200,0
6422,P52895,DB01760,0
6423,DB00685,DB06961,0
6424,DB01419,Q93088,0
6425,Q02218,DB07692,0
6426,P05108,P06396,0
6427,DB02898,P04183,0
6428,P19784,DB06756,0
6429,DB00058,DB00699,0
6430,DB05122,DB06830,0
6431,DB02189,DB07585,0
6432,O95644,P52961,0
6433,DB07996,P51648,0
6434,DB03085,O43674,0
6435,DB03373,DB05052,0
6436,DB00295,DB08224,0
6437,P15328,P01744,0
6438,DB05194,DB06851,0
6439,DB07801,DB06211,0
6440,P12724,DB04058,0
6441,DB00514,DB00518,0
6442,P17707,Q96SL4,0
6443,DB06911,P04350,0
6444,DB03606,DB08213,0
6445,DB08124,O43678,0
6446,DB00475,DB02062,0
6447,P02452,P50607,0
6448,DB03976,DB08057,0
6449,DB02034,O14920,0
6450,DB02095,DB04278,0
6451,DB07317,DB03349,0
6452,DB00422,Q9HBL8,0
6453,DB02308,DB03600,0
6454,DB04828,DB00116,0
6455,DB07104,Q969V6,0
6456,DB07267,DB04377,0
6457,P01178,P0C0L4,0
6458,P08686,DB05739,0
6459,DB00161,Q86UW8,0
6460,DB05194,P07307,0
6461,DB07858,P04083,0
6462,P39023,DB04787,0
6463,P31930,Q15858,0
6464,DB02938,DB05134,0
6465,DB05187,DB08654,0
6466,Q9Y617,DB08565,0
6467,DB06871,DB04489,0
6468,DB03850,P17544,0
6469,O43704,DB00527,0
6470,P25092,DB01397,0
6471,DB02966,DB08399,0
6472,DB01207,DB08420,0
6473,DB02114,DB04576,0
6474,P17658,DB07812,0
6475,P29377,DB06930,0
6476,DB02215,DB04446,0
6477,P99999,P49788,0
6478,DB05165,P04629,0
6479,DB07419,DB02381,0
6480,O43272,Q00536,0
6481,DB00099,DB01241,0
6482,DB00682,DB00180,0
6483,DB07335,DB00797,0
6484,P30988,DB07978,0
6485,DB08133,O43837,0
6486,P61769,Q92769,0
6487,P04271,DB02463,0
6488,DB07160,DB08422,0
6489,DB00106,DB04187,0
6490,P11498,DB00757,0
6491,Q02880,DB08539,0
6492,DB03709,DB08213,0
6493,DB08766,DB00726,0
6494,DB07513,DB01960,0
6495,DB02271,DB08877,0
6496,DB04851,DB00030,0
6497,P98160,Q8N1Q1,0
6498,DB04510,P15151,0
6499,DB00463,P84098,0
6500,DB02710,O60551,0
6501,DB07403,P06132,0
6502,DB00425,DB02692,0
6503,P11229,DB03881,0
