,Drug_ID,Protein_ID,label
8025,DB04964,DB07486,0
8026,DB07567,DB02483,0
8027,DB05246,Q9UBQ6,0
8028,P32754,P37088,0
8029,Q07912,DB00389,0
8030,DB01229,DB03202,0
8031,DB07683,DB03664,0
8032,DB08335,DB08085,0
8033,Q9UKU7,DB05004,0
8034,P02749,Q9P0Z9,0
8035,DB07179,DB02230,0
8036,DB07718,DB00017,0
8037,O14793,Q9UI09,0
8038,DB05094,Q96IY4,0
8039,Q13423,DB06693,0
8040,DB01890,DB02089,0
8041,DB08932,DB03666,0
8042,DB04224,DB02402,0
8043,DB02309,DB02153,0
8044,DB03191,P34059,0
8045,DB00770,DB06738,0
8046,Q8IWU9,P49585,0
8047,DB04776,DB01818,0
8048,P21283,DB08891,0
8049,P33981,O43175,0
8050,DB07093,DB03310,0
8051,DB08692,DB02744,0
8052,P27338,DB08464,0
8053,P15259,DB08398,0
8054,DB00810,DB00851,0
8055,P22352,P20815,0
8056,DB07181,DB03044,0
8057,DB08028,DB03802,0
8058,DB00513,DB08771,0
8059,DB00398,DB00191,0
8060,DB00254,DB07064,0
8061,DB06927,P23258,0
8062,DB06080,P00338,0
8063,DB02272,DB01958,0
8064,DB01693,P29460,0
8065,Q96Q83,DB00526,0
8066,DB02272,DB08334,0
8067,DB02735,DB04618,0
8068,DB03084,DB03397,0
8069,DB03028,DB07244,0
8070,DB01197,DB00001,0
8071,Q96KG9,P12081,0
8072,DB07039,DB07020,0
8073,P41145,DB08000,0
8074,DB05199,DB04612,0
8075,P00505,O60779,0
8076,DB05890,DB04566,0
8077,P34913,Q01118,0
8078,DB04720,Q9BZX2,0
8079,DB02027,DB07005,0
8080,DB01014,DB04575,0
8081,P08174,DB00928,0
8082,Q9NSE4,DB04512,0
8083,Q14654,Q15382,0
8084,DB01558,DB01843,0
8085,Q08493,DB08480,0
8086,DB03980,DB00712,0
8087,Q03426,DB00435,0
8088,DB07500,DB08507,0
8089,DB03351,P36896,0
8090,DB03152,Q9Y5Y6,0
8091,DB00759,DB00235,0
8092,DB05304,P53667,0
8093,P05108,DB00087,0
8094,DB05166,P16152,0
8095,DB07144,DB01708,0
8096,DB04956,DB07066,0
8097,DB03732,DB04703,0
8098,DB07662,Q9UI09,0
8099,DB01947,DB01058,0
8100,DB00173,DB01134,0
8101,P23528,P18505,0
8102,DB07712,DB04636,0
8103,DB00657,DB00435,0
8104,P16473,DB01108,0
8105,Q99259,P29120,0
8106,DB02296,P00167,0
8107,DB00613,DB05905,0
8108,DB08865,DB00655,0
8109,DB05471,P11274,0
8110,P08123,P27986,0
8111,DB00031,DB01763,0
8112,DB07022,DB07030,0
8113,O75015,DB05651,0
8114,DB01734,Q13882,0
8115,DB05468,DB07361,0
8116,DB04027,DB05364,0
8117,P06276,DB07186,0
8118,DB00831,DB00471,0
8119,Q16348,DB01321,0
8120,DB08218,DB02838,0
8121,DB00054,P01138,0
8122,P04629,DB02001,0
8123,DB03506,DB08178,0
8124,P15309,O95264,0
8125,DB00336,DB06925,0
8126,P10912,P37059,0
8127,DB05413,DB07132,0
8128,DB04299,DB00295,0
8129,DB03736,P48067,0
8130,DB09031,DB00222,0
8131,DB01171,DB07641,0
8132,P02689,DB08733,0
8133,DB04537,DB08147,0
8134,DB01041,Q14416,0
8135,O14763,O43175,0
8136,DB00306,DB08397,0
8137,DB00087,DB04355,0
8138,DB01613,DB04869,0
8139,Q15075,DB02772,0
8140,DB00797,P05129,0
8141,DB04608,DB07792,0
8142,DB06695,DB01134,0
8143,Q8IWL2,DB01651,0
8144,DB05688,DB00637,0
8145,P27695,P07686,0
8146,DB02345,P49773,0
8147,DB03392,DB07298,0
8148,Q9NUB1,DB08313,0
8149,DB04270,Q16850,0
8150,Q86US8,DB00043,0
8151,P39023,P30613,0
8152,P61769,Q92769,0
8153,DB08827,DB08369,0
8154,DB03468,P20309,0
8155,DB03217,DB06734,0
8156,DB07460,DB01076,0
8157,P30419,Q9Y2Q3,0
8158,DB01536,Q9UJS0,0
8159,Q9Y5Y9,DB01571,0
8160,DB03298,DB01933,0
8161,DB06976,P54802,0
8162,DB01998,DB03623,0
8163,DB03663,DB07126,0
8164,DB00690,DB08029,0
8165,DB04701,Q15800,0
8166,DB05153,DB05206,0
8167,DB03012,Q02224,0
8168,DB00165,DB08695,0
8169,DB00749,DB07684,0
8170,Q6UWN8,DB00133,0
8171,P07741,DB05250,0
8172,DB08020,P53611,0
8173,DB00403,DB06880,0
8174,DB02166,DB05092,0
8175,P02745,DB08396,0
8176,DB00240,DB07450,0
8177,DB02221,Q8TE23,0
8178,P16471,DB03976,0
8179,P01892,DB05010,0
8180,DB02308,DB08400,0
8181,DB00013,DB08239,0
8182,DB06237,DB00559,0
8183,Q03013,DB06228,0
8184,DB03130,O14788,0
8185,DB01973,DB01989,0
8186,P84098,DB04215,0
8187,DB07257,O43708,0
8188,P05023,DB08537,0
8189,P20618,P45880,0
8190,DB03606,Q00796,0
8191,DB02419,DB07654,0
8192,DB07152,DB07644,0
8193,Q8N1Q1,Q12809,0
8194,DB03251,DB03910,0
8195,P30825,DB04723,0
8196,Q06520,DB00427,0
8197,DB01347,DB02328,0
8198,DB04959,DB02613,0
8199,DB01388,P08574,0
8200,P35754,Q8N5Z0,0
8201,P23368,DB01359,0
8202,DB00021,DB06273,0
8203,Q16698,P48067,0
8204,DB04771,P00395,0
8205,DB03909,DB04464,0
8206,Q7Z406,DB00757,0
8207,DB02827,P12319,0
8208,Q6WRI0,Q9UGM6,0
8209,DB00567,DB03233,0
8210,DB07419,DB00757,0
8211,DB05243,DB01108,0
8212,P48728,DB03397,0
8213,DB00975,P01574,0
8214,P35557,O15144,0
8215,DB07024,DB07220,0
8216,Q9BXA5,O43614,0
8217,Q32P28,DB00761,0
8218,DB08038,DB01972,0
8219,DB00740,O95470,0
8220,P19801,DB00383,0
8221,DB05203,DB01124,0
8222,DB03991,P11498,0
8223,P53350,DB01436,0
8224,DB00496,DB01179,0
8225,P14621,DB06963,0
8226,DB00365,P42126,0
8227,Q03181,DB01067,0
8228,DB02989,DB04991,0
8229,DB00240,DB01839,0
8230,P20333,P29120,0
8231,DB01771,DB07881,0
8232,P47929,P02741,0
8233,Q05940,DB00894,0
8234,O95342,O14920,0
8235,P04070,DB03772,0
8236,DB00033,DB02112,0
8237,DB08244,P49411,0
8238,DB03484,DB08786,0
8239,DB02741,P48163,0
8240,Q9H2S1,P30531,0
8241,DB07544,P62508,0
8242,P16442,P15086,0
8243,DB06706,P48736,0
8244,DB02166,DB01113,0
8245,DB05078,Q8IZS8,0
8246,Q96A70,DB05268,0
8247,DB00841,Q9UQL6,0
8248,DB07707,DB02538,0
8249,P80404,DB00202,0
8250,P20138,DB03081,0
8251,Q9ULW8,Q15303,0
8252,DB01609,Q969G6,0
8253,P04062,Q15375,0
8254,Q08209,DB05053,0
8255,DB06802,DB08486,0
8256,DB00876,DB00887,0
8257,DB01142,DB07245,0
8258,Q9ULC6,Q14032,0
8259,DB02587,DB01807,0
8260,P35499,DB07839,0
8261,DB02541,DB05369,0
8262,Q9UJS0,DB00952,0
8263,P62330,DB08894,0
8264,Q15822,DB04991,0
8265,P05181,P27695,0
8266,DB03845,DB05366,0
8267,P30038,Q9NYX4,0
8268,Q99497,DB00260,0
8269,DB08779,DB03635,0
8270,DB00183,DB00219,0
8271,DB01951,Q96I59,0
8272,DB00152,P06576,0
8273,P11766,P04183,0
8274,DB07422,Q02338,0
8275,DB07236,DB00235,0
8276,DB03934,DB04144,0
8277,DB07929,DB00202,0
8278,Q99714,DB00117,0
8279,DB07479,DB08113,0
8280,DB06772,O43741,0
8281,DB04282,DB00505,0
8282,Q6WRI0,P08581,0
8283,O00764,Q9Y689,0
8284,DB06262,DB03595,0
8285,P27815,Q9NSD9,0
8286,DB08323,P25788,0
8287,DB03374,O00469,0
8288,DB00170,P47897,0
8289,DB05470,DB03015,0
8290,DB07342,DB06616,0
8291,DB03593,DB06207,0
8292,DB02709,Q01118,0
8293,Q7RTV2,DB00283,0
8294,Q12756,DB01274,0
8295,DB07760,DB08009,0
8296,DB07821,DB00849,0
8297,DB00576,DB00100,0
8298,DB08865,DB09034,0
8299,O76054,DB01250,0
8300,DB00121,DB08370,0
8301,DB04791,DB04005,0
8302,DB03677,Q07954,0
8303,DB05332,P53597,0
8304,Q9H2M3,DB03245,0
8305,P51671,DB07050,0
8306,DB00508,P53779,0
8307,P30872,DB08007,0
8308,DB08750,DB08774,0
8309,DB08895,DB06862,0
8310,P20472,DB07504,0
8311,Q9NZD2,DB04407,0
8312,DB05215,DB07092,0
8313,P07327,P27361,0
8314,DB03223,P25788,0
8315,DB07075,DB08780,0
8316,DB05023,P52895,0
8317,DB08468,P21281,0
8318,DB08588,DB07340,0
8319,P49411,DB06205,0
8320,DB02491,DB08737,0
8321,DB00331,DB01108,0
8322,DB03310,DB03754,0
8323,P00973,DB00490,0
8324,DB01613,DB00835,0
8325,DB00964,P56282,0
8326,O14939,DB07838,0
8327,Q9UBK8,P27824,0
8328,DB07160,Q9P0J0,0
8329,O43776,DB01055,0
8330,DB00128,DB00019,0
8331,DB00575,Q03013,0
8332,Q9Y698,DB08340,0
8333,DB01012,P11021,0
8334,Q9UI33,DB08626,0
8335,DB09036,Q9HCR9,0
8336,DB08124,P30988,0
8337,DB07656,DB01157,0
8338,DB01403,DB05235,0
8339,Q00169,P31327,0
8340,DB06216,DB03441,0
8341,DB08361,DB00015,0
8342,DB00412,Q01581,0
8343,Q8N1C3,Q9NS75,0
8344,P47871,DB03910,0
8345,DB00161,DB07561,0
8346,O60568,DB07232,0
8347,DB09075,DB02044,0
8348,DB07862,P12236,0
8349,DB04607,DB07228,0
8350,DB02731,P01579,0
8351,DB06772,DB05094,0
8352,P28161,DB06995,0
8353,DB08262,Q9UKM7,0
8354,DB07842,DB01717,0
8355,Q92930,DB07325,0
8356,P01617,DB03907,0
8357,DB07128,P62312,0
8358,DB02635,DB03008,0
8359,DB08890,DB01125,0
8360,O15143,O43708,0
8361,Q6PHW0,DB02783,0
8362,DB04249,P19113,0
8363,DB01081,DB07145,0
8364,DB04977,DB06727,0
8365,DB00953,DB07574,0
8366,DB03348,P84077,0
8367,DB06603,Q9Y694,0
8368,DB07482,DB08915,0
8369,P42330,DB00652,0
8370,O14793,DB05366,0
8371,Q96GD0,Q99661,0
8372,DB03316,P35241,0
8373,DB03382,DB02555,0
8374,DB05259,DB06929,0
8375,DB07252,P22735,0
8376,DB07741,DB02670,0
8377,DB03598,DB04662,0
8378,O95045,DB05283,0
8379,DB08882,DB03609,0
8380,DB04516,DB08190,0
8381,DB03737,DB00228,0
8382,DB00465,P35913,0
8383,DB00109,Q9UKM7,0
8384,DB03683,DB04727,0
8385,DB00427,Q9Y689,0
8386,Q16671,P25311,0
8387,DB03690,P35398,0
8388,P46439,P19438,0
8389,DB01947,DB00471,0
8390,DB07388,DB01003,0
8391,DB02106,DB07005,0
8392,P23919,DB04612,0
8393,DB02868,DB01228,0
8394,DB01296,DB05210,0
8395,P68371,DB03924,0
8396,P47985,P22314,0
8397,DB03137,DB04982,0
8398,DB01784,Q05397,0
8399,DB02931,DB04446,0
8400,DB07270,P62913,0
8401,DB00108,Q13627,0
8402,DB00280,DB00740,0
8403,DB08497,DB07875,0
8404,DB08053,P00338,0
8405,DB00459,DB01268,0
8406,DB08449,DB07286,0
8407,Q14626,Q13003,0
8408,O15169,Q96RP8,0
8409,DB03086,DB08910,0
8410,DB04816,DB08257,0
8411,DB03310,DB02779,0
8412,P46439,DB03096,0
8413,Q05315,DB00095,0
8414,DB00172,Q13423,0
8415,Q9H853,P04083,0
8416,Q9Y478,DB04447,0
8417,DB07285,DB01381,0
8418,P42262,P35462,0
8419,DB04352,DB05913,0
8420,DB03722,DB02510,0
8421,DB00150,P26640,0
8422,P32754,Q16877,0
8423,Q9UM73,DB08692,0
8424,DB00596,DB07456,0
8425,DB07658,P10114,0
8426,DB06726,P11509,0
8427,Q07864,O95831,0
8428,DB00118,DB02532,0
8429,DB01919,DB00722,0
8430,DB02999,P28074,0
8431,DB01018,P49619,0
8432,Q9UKV0,DB03666,0
8433,Q8IVS2,DB07742,0
8434,DB06155,DB07678,0
8435,Q8TCU5,DB02603,0
8436,P06730,DB07207,0
8437,DB06927,DB08476,0
8438,P46597,DB05037,0
8439,DB03670,DB08462,0
8440,DB03769,DB05216,0
8441,DB02535,DB07470,0
8442,P49247,P28335,0
8443,DB01242,DB07326,0
8444,Q00266,DB01696,0
8445,DB00908,DB08052,0
8446,DB00749,DB01194,0
8447,Q14833,P41597,0
8448,DB07959,DB06689,0
8449,DB00281,DB04915,0
8450,DB00535,P09210,0
8451,P10635,DB01711,0
8452,P30556,P27169,0
8453,P35913,DB04136,0
8454,DB00717,DB06911,0
8455,DB01549,DB01121,0
8456,DB00549,DB08782,0
8457,DB03709,DB03442,0
8458,DB00831,DB07528,0
8459,DB00711,O43676,0
8460,P54317,DB04840,0
8461,DB07958,DB04677,0
8462,DB02709,DB04961,0
8463,Q8N8N7,DB02336,0
8464,P15289,DB02032,0
8465,DB02803,P01744,0
8466,DB05332,P30559,0
8467,Q96EB6,DB08363,0
8468,DB07931,DB07441,0
8469,DB09034,DB00226,0
8470,DB03182,O95644,0
8471,Q5NUL3,P49146,0
8472,DB00347,DB06738,0
8473,DB00128,P98164,0
8474,P62714,Q9UBQ6,0
8475,DB07356,P35914,0
8476,DB01171,DB00718,0
8477,DB08098,Q9H3N8,0
8478,DB05829,DB08892,0
8479,Q08426,DB02515,0
8480,Q9Y233,DB02556,0
8481,DB07557,DB06042,0
8482,P30825,P14854,0
8483,DB00323,DB00461,0
8484,P07360,DB00389,0
8485,DB04871,DB05037,0
8486,DB07145,DB03176,0
8487,Q7Z2Z2,DB07651,0
8488,DB07903,DB00865,0
8489,DB02979,DB05202,0
8490,P11274,DB03372,0
8491,Q9Y698,P28472,0
8492,DB02994,DB08877,0
8493,DB06951,P51970,0
8494,DB05291,DB02486,0
8495,DB06938,DB08675,0
8496,P23458,P22033,0
8497,P29034,DB08073,0
8498,DB01001,DB04098,0
8499,Q9BY32,DB06148,0
8500,DB01800,DB05243,0
8501,Q9H2S1,P14207,0
8502,O15375,P32019,0
8503,DB08661,DB03865,0
8504,DB07786,DB07321,0
8505,DB05297,DB01006,0
8506,DB00179,DB07415,0
8507,P04637,P68133,0
8508,DB00720,DB07216,0
8509,DB00604,DB07124,0
8510,DB02351,DB01966,0
8511,DB04444,P07437,0
8512,P51787,DB01239,0
8513,P36897,Q13003,0
8514,DB08396,DB02490,0
8515,DB00745,DB03978,0
8516,P22607,DB00012,0
8517,DB00009,DB00409,0
8518,P25092,DB03061,0
8519,P62937,DB04820,0
8520,DB00725,P19235,0
8521,P42336,DB07585,0
8522,P31930,Q15858,0
8523,DB04672,DB06947,0
8524,DB00401,DB06957,0
8525,DB05214,DB03594,0
8526,DB02533,DB04612,0
8527,DB00647,DB07787,0
8528,DB01068,Q8IVL6,0
8529,DB01216,DB04575,0
8530,DB01411,DB01119,0
8531,P43007,O14649,0
8532,DB08624,DB01577,0
8533,P10768,O75306,0
8534,P52895,DB01760,0
8535,P02741,DB05155,0
8536,DB02721,DB08054,0
8537,DB00846,P26358,0
8538,DB01278,DB03928,0
8539,P11168,DB06742,0
8540,Q9NSA0,DB03443,0
8541,Q16719,P09429,0
8542,Q8NFA2,DB02008,0
8543,DB03509,Q5NUL3,0
8544,DB08250,DB02562,0
8545,DB04163,Q16740,0
8546,P32929,P09619,0
8547,DB00157,DB01588,0
8548,O60513,DB04356,0
8549,P51580,DB05258,0
8550,Q9Y2U5,DB08651,0
8551,DB08063,DB01866,0
8552,DB01151,Q9BXJ7,0
8553,DB00105,P29466,0
8554,P45844,DB04020,0
8555,DB00904,DB04249,0
8556,DB05317,P51580,0
8557,DB08239,DB00446,0
8558,P99999,DB05448,0
8559,DB04372,O75874,0
8560,DB07019,DB01953,0
8561,DB07197,Q9Y694,0
8562,DB05428,DB03477,0
8563,DB01209,DB05150,0
8564,P18510,DB07920,0
8565,Q14524,DB07023,0
8566,DB01897,DB01438,0
8567,DB08020,P12268,0
8568,DB02118,DB03523,0
8569,DB08332,DB01198,0
8570,DB07189,DB02498,0
8571,P00568,DB02420,0
8572,DB01282,DB00361,0
8573,DB05219,DB02701,0
8574,P21673,DB00325,0
8575,DB04065,O14521,0
8576,DB08492,DB07244,0
8577,P06730,P12277,0
8578,DB03611,DB00699,0
8579,DB02935,DB01076,0
8580,DB00063,DB04020,0
8581,Q13370,DB07341,0
8582,DB02492,DB08091,0
8583,Q9NPA2,DB04331,0
8584,DB07210,DB08836,0
8585,P33261,DB05460,0
8586,DB03351,DB03499,0
8587,DB07060,Q9Y678,0
8588,DB01269,P08588,0
8589,DB07083,DB07017,0
8590,DB07713,P10635,0
8591,P05452,DB01324,0
8592,DB07440,DB04372,0
8593,DB00829,DB02089,0
8594,DB00806,DB04617,0
8595,P14679,Q06278,0
8596,P29371,DB02767,0
8597,DB02320,DB01125,0
8598,DB04002,DB04858,0
8599,DB01194,DB02565,0
8600,Q9GZU7,DB07668,0
8601,DB07056,DB00448,0
8602,DB03106,DB08170,0
8603,DB04436,DB07245,0
8604,P21397,DB00802,0
8605,P00387,DB00615,0
8606,DB08676,DB07954,0
8607,DB01646,DB03539,0
8608,P00414,DB06697,0
8609,Q08209,DB06317,0
8610,DB06837,P78508,0
8611,DB05511,DB03059,0
8612,DB06951,DB08605,0
8613,DB00105,DB03663,0
8614,P47901,DB04204,0
8615,DB06144,DB08341,0
8616,Q08493,DB00202,0
8617,P47989,DB07311,0
8618,DB08396,P16234,0
8619,DB00369,P11498,0
8620,O60882,DB04703,0
8621,DB01185,O43612,0
8622,DB08448,DB08345,0
8623,DB00493,DB04563,0
8624,DB00617,DB00407,0
8625,P42684,DB07934,0
8626,P07947,DB07790,0
8627,DB00449,DB02028,0
8628,DB01024,DB05394,0
8629,P19105,DB07742,0
8630,DB03732,P00568,0
8631,DB04912,DB01131,0
8632,DB02306,DB00818,0
8633,DB01403,DB07627,0
8634,Q16853,Q14626,0
8635,Q02809,DB00978,0
8636,Q9UNQ0,DB04860,0
8637,P36507,DB00591,0
8638,DB06237,DB07535,0
8639,P27695,DB06914,0
8640,P16473,DB04527,0
8641,DB04018,DB02483,0
8642,Q9NQX3,O75173,0
8643,DB04590,DB07512,0
8644,DB03981,O60656,0
8645,DB07279,DB07321,0
8646,DB03657,P09917,0
8647,P01764,P61927,0
8648,O43447,DB01353,0
8649,DB01696,DB07841,0
8650,DB00163,DB00155,0
8651,Q96KS0,DB07689,0
8652,P98160,DB06898,0
8653,DB04903,DB04258,0
8654,DB02714,DB00554,0
8655,DB00034,DB05461,0
8656,DB00565,DB00544,0
8657,O60882,DB00588,0
8658,P43166,P27338,0
8659,DB00125,P21554,0
8660,Q9BY49,DB07535,0
8661,DB00209,DB02924,0
8662,DB08764,DB00541,0
8663,P29275,Q15046,0
8664,DB01200,DB01375,0
8665,DB04094,DB09018,0
8666,DB02835,DB02884,0
8667,DB07987,DB08072,0
8668,DB00524,Q8TET4,0
8669,P04150,DB07902,0
8670,DB02733,DB04066,0
8671,DB07690,Q13748,0
8672,P32418,P28161,0
8673,DB07000,P12724,0
8674,DB04583,DB03581,0
8675,P30532,DB07929,0
8676,DB06711,DB03283,0
8677,DB08023,Q16206,0
8678,DB07720,DB01651,0
8679,DB00659,DB02510,0
8680,DB02482,DB07651,0
8681,DB00300,DB01990,0
8682,P30084,DB06928,0
8683,DB07318,DB07930,0
8684,DB07162,DB01132,0
8685,P59796,DB07849,0
8686,DB07116,Q9Y5Y9,0
8687,P45984,DB05096,0
8688,P02144,DB01333,0
8689,DB01009,O43451,0
8690,DB00376,DB06069,0
8691,P19793,P21554,0
8692,DB08130,DB00527,0
8693,DB01054,DB01056,0
8694,DB05501,DB05153,0
8695,P35557,P20061,0
8696,P49821,DB03478,0
8697,DB08096,DB01189,0
8698,DB07448,P52732,0
8699,DB01209,DB02930,0
8700,P02746,DB03499,0
8701,P47895,Gene,0
8702,DB05814,P11511,0
8703,Q9UGI9,O43674,0
8704,DB04930,Q6UX15,0
8705,DB07816,DB04008,0
8706,DB02162,DB05390,0
8707,P22830,DB04098,0
8708,P49286,DB07330,0
8709,DB01776,DB02084,0
8710,DB04860,P16499,0
8711,DB01565,DB06150,0
8712,Q13564,DB01463,0
8713,DB00149,P36896,0
8714,DB04604,DB00617,0
8715,DB01766,DB06062,0
8716,DB08114,DB03056,0
8717,DB05797,DB03539,0
8718,DB02697,DB06228,0
8719,DB07307,DB02727,0
8720,Q7Z2W7,DB04234,0
8721,DB07277,DB00984,0
8722,P35916,DB08903,0
8723,P20618,Q15842,0
8724,DB03722,Q6UWP2,0
8725,DB04922,P11086,0
8726,P23469,DB00675,0
8727,DB02449,Q99447,0
8728,P01008,Q9HAN9,0
8729,P25092,DB01397,0
8730,DB05367,DB03575,0
8731,DB02308,DB03600,0
8732,Q9BW92,DB01175,0
8733,P11229,P28335,0
8734,DB08659,Q6TGC4,0
8735,DB00417,DB03597,0
8736,DB00569,DB03396,0
8737,DB02405,DB04083,0
8738,P55011,DB05246,0
8739,DB08635,DB00477,0
8740,DB03945,Q00169,0
8741,DB04849,DB08800,0
8742,DB02348,P00751,0
8743,DB02152,DB00588,0
8744,Q9BY66,P50052,0
8745,P20645,DB04163,0
8746,P15538,DB00436,0
8747,DB01565,Q16654,0
8748,DB03981,DB03962,0
8749,DB08690,DB08480,0
8750,DB07593,DB00702,0
8751,P59796,O15511,0
8752,DB00977,Q8NI22,0
8753,DB07469,DB05282,0
8754,DB07431,P01584,0
8755,DB00380,DB02515,0
8756,DB06999,P78348,0
8757,P04179,O95644,0
8758,DB00146,DB01183,0
8759,DB00058,DB00699,0
8760,DB03891,DB03349,0
8761,DB04477,DB01177,0
8762,DB02742,DB00700,0
8763,DB01444,DB04588,0
8764,Q9GZP0,P09110,0
8765,P48067,DB00138,0
8766,DB02989,P16410,0
8767,DB08799,DB05039,0
8768,P00519,DB08738,0
8769,DB00272,P09960,0
8770,P21549,DB06858,0
8771,DB05481,DB04703,0
8772,DB07471,DB03424,0
8773,DB05207,#Drug,0
8774,DB01035,DB07374,0
8775,P16144,DB00835,0
8776,Q07075,DB03597,0
8777,DB07769,P15336,0
8778,DB07627,DB06887,0
8779,P07451,DB08221,0
8780,O00180,P08048,0
8781,DB00415,DB05246,0
8782,P55011,P30874,0
8783,P26440,DB00761,0
8784,Q9Y697,Q9NZK7,0
8785,P24385,DB01466,0
8786,P48745,DB05191,0
8787,DB03221,P62829,0
8788,P05362,DB08772,0
8789,Q8IVL6,DB08249,0
8790,DB06984,Q9NYR8,0
8791,DB04837,DB08273,0
8792,DB04594,DB08048,0
8793,DB07074,DB07715,0
8794,DB04661,DB07816,0
8795,DB06708,DB00889,0
8796,P62937,O43570,0
8797,DB08241,DB08771,0
8798,P54368,DB07000,0
8799,DB08896,DB07378,0
8800,Q15303,DB04829,0
8801,DB08043,DB05431,0
8802,P61158,P00709,0
8803,Q9P0Z9,DB05432,0
8804,O00180,DB08678,0
8805,DB08626,DB03722,0
8806,DB01072,DB04281,0
8807,P35557,DB02930,0
8808,DB02468,DB08026,0
8809,DB04645,DB00830,0
8810,DB03551,DB06961,0
8811,DB08192,DB01130,0
8812,DB00418,DB01069,0
8813,DB09075,Q08462,0
8814,Q9NP56,DB05398,0
8815,P29597,Q01082,0
8816,DB07423,Q9NTG7,0
8817,P15538,DB02320,0
8818,DB00348,DB02824,0
8819,DB05337,DB06155,0
8820,P41145,DB08522,0
8821,P31213,P00352,0
8822,Q16558,DB02234,0
8823,DB00255,DB04972,0
8824,DB08497,DB08640,0
8825,DB02352,DB08705,0
8826,DB00424,DB07624,0
8827,DB05014,P23109,0
8828,P62937,DB00683,0
8829,DB01067,Q9BY41,0
8830,P09668,P31350,0
8831,DB07000,DB00078,0
8832,DB02585,DB03740,0
8833,Q02928,P12259,0
8834,P07766,DB02393,0
8835,P19971,DB01003,0
8836,P54619,P17516,0
8837,DB08072,P49419,0
8838,DB00395,DB01772,0
8839,DB00511,DB09026,0
8840,DB07897,P63092,0
8841,DB04846,DB02494,0
8842,P50750,Q02218,0
8843,P17812,DB04556,0
8844,DB03052,P03989,0
8845,DB07769,P41252,0
8846,DB01158,DB00321,0
8847,DB04254,DB08729,0
8848,DB03305,DB00243,0
8849,P09038,DB00356,0
8850,P31930,P0CG29,0
8851,P23677,DB01114,0
8852,P35368,DB08510,0
8853,DB07689,Q969G6,0
8854,DB07210,P00734,0
8855,DB03773,DB03245,0
8856,DB00340,DB07831,0
8857,P40394,Q9HAW7,0
8858,DB00122,DB07883,0
8859,DB00109,DB01081,0
8860,Q08499,DB07211,0
8861,Q96Q83,DB00920,0
8862,DB02562,O14756,0
8863,DB02198,DB03129,0
8864,DB05219,DB04645,0
8865,DB04251,DB04355,0
8866,DB05464,P04156,0
8867,Q9Y233,P48728,0
8868,P08319,DB02598,0
8869,DB07369,DB04141,0
8870,DB02628,P35610,0
8871,O94925,Q16831,0
8872,DB08332,DB04404,0
8873,DB07888,O00469,0
8874,Q96CD2,P14902,0
8875,Q9UBK8,DB03639,0
8876,Q07869,DB00369,0
8877,P22695,DB01071,0
8878,DB05417,DB08996,0
8879,DB01009,DB00814,0
8880,DB04865,DB08258,0
8881,DB01017,DB01048,0
8882,DB05419,P62258,0
8883,P12724,P41594,0
8884,DB07479,DB00227,0
8885,DB00700,DB00246,0
8886,DB02300,DB07079,0
8887,DB07656,P30153,0
8888,DB03848,DB09083,0
8889,DB00937,P37268,0
8890,DB02533,P49411,0
8891,DB08138,DB02615,0
8892,Q99250,DB03333,0
8893,DB08601,P02775,0
8894,Q9UM73,DB08654,0
8895,DB07883,P08514,0
8896,DB07457,DB04318,0
8897,DB00384,P16389,0
8898,Q8NBP7,DB08936,0
8899,P42345,P15144,0
8900,P07478,DB05053,0
8901,DB05424,DB05096,0
8902,Q9Y2U5,DB05311,0
8903,DB03110,DB00014,0
8904,DB07987,DB02548,0
8905,O43766,DB00364,0
8906,DB07143,P04234,0
8907,P54710,DB08614,0
8908,DB04629,DB06979,0
8909,DB06981,O43617,0
8910,DB00210,P62745,0
8911,DB06843,DB05739,0
8912,DB06851,DB07427,0
8913,DB03206,DB01548,0
8914,DB07587,DB00875,0
8915,DB03268,DB02875,0
8916,P35626,O60911,0
8917,DB01233,DB02542,0
8918,DB00806,DB01738,0
8919,DB04336,DB03673,0
8920,DB06712,Q96C86,0
8921,P45984,DB07316,0
8922,DB03835,P25787,0
8923,DB02628,DB02755,0
8924,DB04424,DB07252,0
8925,DB00012,P04040,0
8926,DB08168,O60294,0
8927,Q8IUZ5,DB01454,0
8928,DB05469,DB08070,0
8929,DB07142,DB05223,0
8930,DB01072,P55210,0
8931,P18545,Q06432,0
8932,DB04223,Q6IB77,0
8933,P0CG48,DB02624,0
8934,P82251,DB08271,0
8935,DB04958,DB06684,0
8936,DB03485,DB05003,0
8937,DB01737,DB00133,0
8938,DB01080,DB08396,0
8939,DB00704,P09668,0
8940,DB00909,P01270,0
8941,DB07219,DB06973,0
8942,DB05308,DB08125,0
8943,DB04906,DB00213,0
8944,P35557,DB07453,0
8945,DB06911,P04350,0
8946,DB04673,DB03133,0
8947,DB04659,P55196,0
8948,Q92847,DB04856,0
8949,DB01393,DB05077,0
8950,P15328,P01744,0
8951,DB01093,DB05490,0
8952,P30542,P15121,0
8953,DB01242,P41143,0
8954,DB01664,DB08818,0
8955,Q9H239,DB07484,0
8956,Q07001,DB08532,0
8957,P21731,DB00754,0
8958,DB00414,DB07877,0
8959,DB01214,Q9Y468,0
8960,Q96RP8,Q07869,0
8961,P49591,P18507,0
8962,DB00261,DB03523,0
