Drug_ID,Protein_ID,label
DB08828,P35030,0
DB02081,Q9Y666,0
DB00985,Q9UQM7,0
DB01892,Q99062,0
Q96P88,DB01365,0
DB01761,DB02963,0
P14920,DB08000,0
DB02424,DB04462,0
DB00248,P07339,0
DB05125,DB07851,0
Q9UBK8,DB08291,0
Q13370,DB01280,0
DB05750,DB07586,0
DB01205,P01133,0
P16444,P34896,0
DB00418,DB01069,0
DB07230,DB00178,0
DB03987,DB07498,0
DB02427,P48029,0
P32297,DB03383,0
DB06766,P19224,0
DB04419,P24530,0
DB01024,DB01136,0
DB07849,DB08709,0
DB01941,DB00034,0
DB04260,DB07521,0
DB04724,DB03879,0
DB07161,P51692,0
DB09037,DB08643,0
DB04549,DB00701,0
DB00633,Q16698,0
DB01197,DB00001,0
DB02742,DB00700,0
DB02166,DB05092,0
DB07916,DB08764,0
P01374,DB00981,0
DB00605,P48167,0
DB08880,DB07083,0
P06133,DB07292,0
DB07854,DB07400,0
DB02898,DB08065,0
DB08751,DB03824,0
DB07150,DB07254,0
P04271,DB06216,0
DB01142,P48163,0
DB04954,Q92806,0
Q9ULC6,DB02884,0
Q9Y6F1,DB03650,0
DB02684,DB07503,0
DB02898,P04183,0
DB00768,Q8IZS8,0
DB08072,P49419,0
O75306,DB04879,0
P51686,DB00130,0
DB04006,Q96F10,0
DB03837,DB08273,0
DB02177,P02776,0
P08559,P09429,0
P21397,DB00802,0
DB00065,DB05235,0
P49419,DB06857,0
DB07778,DB06144,0
DB01761,DB01190,0
P63000,DB02504,0
P41594,DB08539,0
P49721,DB00520,0
DB07660,DB08402,0
DB03714,DB00346,0
P00326,DB00356,0
O60882,DB04703,0
DB04253,DB00724,0
DB05080,DB01045,0
Q9NWM0,P04626,0
P06730,P12277,0
O15530,Q8IVL6,0
DB08927,DB07932,0
DB05165,Q9Y691,0
DB07448,DB00444,0
DB04089,DB02311,0
DB08373,DB07328,0
Q9H239,DB07177,0
DB02039,Q15125,0
DB00189,DB00698,0
DB00280,DB00218,0
DB04542,DB07556,0
DB01866,DB00191,0
DB06711,DB05013,0
DB07347,DB08070,0
Q8IWU9,P49585,0
DB07014,DB02845,0
DB05482,DB05153,0
DB00416,DB02701,0
P61587,DB04961,0
P38435,DB01028,0
P02675,Q16206,0
DB00697,DB06967,0
DB07858,Q9UJ68,0
DB00285,P00746,0
Q8IUR0,DB07720,0
DB01151,DB00503,0
DB01107,DB06926,0
Q01581,DB08418,0
DB06709,P03886,0
DB00161,Q86UW8,0
DB09068,DB04957,0
DB07734,DB00293,0
DB07655,DB06835,0
DB07368,DB05243,0
DB08900,DB02720,0
DB01009,DB03711,0
DB08329,DB06101,0
DB07058,O95907,0
DB05198,DB05429,0
DB01356,DB05408,0
DB00796,DB05206,0
DB07633,DB01827,0
P32119,P18085,0
DB08655,DB01177,0
DB00396,DB08936,0
DB06274,DB07382,0
DB06439,P05981,0
DB06757,Q9P289,0
DB02559,DB08461,0
DB01336,P06730,0
DB07074,DB01176,0
Q92953,DB02518,0
Q8NE62,P11509,0
DB05203,DB01124,0
P52333,DB01396,0
DB04006,DB00540,0
Q99707,DB07320,0
DB07468,P04632,0
DB03769,DB03991,0
P09382,DB01338,0
O95069,P35237,0
Q99250,DB01055,0
DB07534,Q16831,0
P18825,DB07077,0
DB03695,DB04941,0
DB01541,DB08443,0
DB03323,DB00284,0
Q9H2S1,P30531,0
DB05194,DB06851,0
DB07710,DB05133,0
DB00266,P09429,0
DB08873,DB04572,0
DB07120,DB01463,0
Q92843,DB01662,0
DB03637,DB07005,0
DB02942,DB11362,0
Q9NYQ3,P04035,0
DB08889,DB02744,0
DB01142,P14061,0
DB07908,DB06880,0
DB04044,DB03923,0
Q14330,DB07194,0
DB03490,DB03757,0
DB07617,Q9H244,0
DB07311,DB05506,0
DB01032,Q9BXI2,0
DB07383,DB03984,0
DB04878,DB02354,0
DB04754,DB03697,0
DB02081,DB08350,0
DB03206,DB04722,0
DB01089,P41143,0
Q15067,DB04689,0
DB01762,DB06887,0
P22102,DB05715,0
DB03468,P20309,0
DB01008,P31994,0
DB00797,P34913,0
DB04892,Q99519,0
DB02740,P10696,0
P84098,DB06711,0
DB01369,Q13630,0
DB04853,DB00451,0
DB07563,Q9NSA2,0
P25929,P03905,0
P24158,DB01704,0
DB06894,DB05848,0
P05129,P32745,0
P16144,DB04576,0
O94925,Q16831,0
DB00824,DB07469,0
P17936,DB04709,0
O00519,DB01130,0
P35367,P07437,0
Q8WXA8,DB05133,0
DB01576,P13501,0
Q01118,DB06869,0
DB07807,Q9H2G2,0
DB08529,DB02282,0
O75521,P51857,0
DB07846,DB05892,0
P00439,DB05190,0
DB02953,DB04638,0
DB00255,DB04972,0
DB03782,DB00850,0
P41240,Q03431,0
DB01118,P23560,0
DB07544,P62508,0
Q9NQ25,DB04599,0
Q9BWD1,DB07081,0
DB03738,DB05289,0
DB03964,DB05044,0
DB07405,DB04971,0
O75015,DB05651,0
P29371,DB02767,0
Q9Y678,P49763,0
DB03059,Q8N159,0
DB07144,DB06698,0
Q9BVG9,Q08209,0
DB07684,DB03978,0
Q5NUL3,P49146,0
DB08369,DB00990,0
DB08197,P51800,0
DB07120,O94956,0
DB08437,DB01711,0
DB01686,P41250,0
P48147,DB08488,0
DB06898,DB04493,0
DB04117,DB02635,0
DB02018,DB00367,0
O14957,DB00837,0
DB01844,DB04642,0
DB07768,DB07815,0
DB04876,DB05452,0
DB06883,DB01454,0
P20810,DB07959,0
Q9BWD1,DB03752,0
DB03695,DB05311,0
P55157,P51553,0
P53597,DB07691,0
DB08643,DB05190,0
Q9Y345,DB08574,0
DB00726,P51857,0
DB07583,DB02211,0
DB08499,P29323,0
DB08354,Q8N119,0
DB00831,Q16539,0
Q14494,DB07486,0
P61158,P00709,0
Q9NP99,DB03841,0
P22310,DB07453,0
DB04462,DB02234,0
DB00616,O95178,0
DB08906,P16219,0
DB02079,DB03093,0
DB02998,DB02373,0
Q07001,DB07985,0
P20618,Q15842,0
DB09074,DB01073,0
DB06711,DB06848,0
DB01068,DB03268,0
P28482,DB04297,0
P54577,DB04857,0
DB01276,O75676,0
DB07975,DB00604,0
DB07266,DB03307,0
DB03496,Q8NI22,0
DB05214,P51692,0
DB04518,DB01772,0
P45452,Q96EN8,0
DB07831,DB02767,0
DB06844,DB03983,0
Q9BY66,DB07389,0
P33681,DB02911,0
P49773,DB01002,0
DB02292,DB02404,0
P20061,DB08522,0
DB07862,P12236,0
DB02800,DB07558,0
DB02848,DB00165,0
P52961,DB00015,0
Q16678,DB03506,0
DB01099,DB00276,0
DB00624,DB07450,0
DB01026,DB01403,0
Q6NUM9,DB00782,0
P35218,DB03372,0
DB05824,DB02485,0
DB05675,P20339,0
DB03695,DB05215,0
DB06986,DB05042,0
DB02396,DB00648,0
DB06201,DB03370,0
DB07038,DB09071,0
DB00461,Q9HAB3,0
DB01203,DB07845,0
DB02457,P00156,0
DB00347,DB02405,0
Q9UKM7,DB05022,0
P02144,DB01333,0
DB08091,DB02207,0
DB06937,DB01954,0
P20138,P51857,0
DB00115,DB08510,0
DB07835,DB01198,0
P23677,DB00321,0
DB07878,DB07461,0
DB04493,DB08895,0
DB06674,DB01134,0
DB07086,DB03243,0
DB07482,DB07708,0
P08246,P00533,0
Q9NXG6,DB00028,0
DB03217,DB07321,0
DB08808,DB03703,0
DB07636,P06729,0
P00750,DB03124,0
DB02583,Q969S8,0
DB01761,P78527,0
DB00306,Q9Y257,0
DB02466,#Drug,0
DB03848,DB02767,0
DB07879,P34913,0
Q6UWN8,DB00346,0
DB03953,DB05361,0
Q02221,DB04059,0
DB02198,DB03154,0
P21926,DB00705,0
DB00617,DB01268,0
P01374,DB02936,0
Q99460,DB04563,0
DB07080,DB07245,0
Q8IWT1,DB05109,0
Q08493,DB00202,0
DB07993,DB08493,0
DB02492,DB08091,0
DB05507,O60840,0
DB02518,DB00541,0
Q05329,DB08815,0
DB07000,Q01118,0
P54750,P30837,0
DB00105,DB03663,0
DB03971,DB00014,0
DB04982,DB07839,0
DB07313,DB02259,0
DB04485,P30536,0
DB05070,DB02772,0
P48552,P01764,0
Q9UNN8,DB00563,0
DB00813,DB08482,0
DB00951,DB07361,0
P13929,DB01032,0
DB00682,DB00180,0
P35243,DB07212,0
DB02581,DB07449,0
DB07718,DB06698,0
DB08392,DB09030,0
DB07416,DB02822,0
DB02986,DB07875,0
DB08583,DB08057,0
DB09202,P61024,0
DB00535,P17342,0
DB06764,Q9Y275,0
DB02345,DB07341,0
DB00929,P24530,0
DB07593,DB08487,0
DB08436,DB02467,0
DB08055,DB02395,0
DB01100,DB05134,0
Q9H2X9,DB06073,0
DB04860,P16499,0
DB04869,DB08250,0
DB03844,DB05905,0
DB05804,DB07455,0
P08069,DB07093,0
DB00273,DB03280,0
P22460,DB08895,0
DB00477,P19784,0
DB06412,P09238,0
DB00502,DB03707,0
P28908,DB05116,0
P30520,DB01632,0
DB07716,P04049,0
DB08805,DB07812,0
DB04685,Q96GD3,0
DB03981,Q9UN19,0
DB00200,DB00750,0
DB04069,O43614,0
DB07423,DB05307,0
P02679,Q5JPH6,0
DB08497,DB00270,0
Q07001,DB04660,0
DB01836,P12314,0
DB00261,DB03523,0
P10600,DB00835,0
DB07252,DB01134,0
DB00690,DB08029,0
DB02691,DB08030,0
DB07046,P17787,0
DB03670,DB08462,0
O00763,DB00825,0
DB07213,DB07022,0
DB05307,DB01597,0
DB07909,DB03932,0
DB02795,P10147,0
DB07471,DB00363,0
DB04487,O14920,0
P45877,P47870,0
DB01712,DB06962,0
DB03093,DB07211,0
P49366,DB08201,0
Q96A70,DB05268,0
DB09026,DB05472,0
Q14833,O15239,0
DB02047,DB06414,0
DB01282,DB00902,0
DB09083,DB07447,0
P48664,DB01420,0
Q99712,DB05338,0
DB00685,DB06961,0
Q9UHC3,Q14494,0
P15954,Q04759,0
DB03449,DB01831,0
P30291,DB08239,0
DB02620,Q99250,0
DB02418,DB03727,0
DB04140,DB05461,0
P05556,DB08562,0
DB06927,O15111,0
DB00240,DB07450,0
O14964,DB06961,0
Q16719,DB02185,0
DB03086,DB03932,0
DB08510,DB08610,0
Q13867,DB03711,0
DB00590,Q8IVH4,0
DB03967,DB04845,0
DB07112,DB04071,0
DB00286,DB01236,0
DB04707,P17181,0
DB08092,DB05920,0
DB06213,DB02989,0
DB07622,DB04840,0
DB03144,P98164,0
DB02966,DB00315,0
DB05253,DB04774,0
DB00693,DB07087,0
DB01827,DB02624,0
DB07281,DB04090,0
DB05308,DB07070,0
P21728,Q96Q40,0
DB00428,DB01270,0
O14757,DB00772,0
DB00115,DB07396,0
DB08247,DB08870,0
DB09036,DB03253,0
Q16774,DB07378,0
DB08354,P14735,0
DB01997,DB08214,0
DB08221,DB00811,0
DB02193,P13196,0
DB07462,DB03697,0
P61457,DB03928,0
P00734,DB00202,0
DB04849,DB00461,0
DB08147,DB04591,0
DB08142,DB04235,0
DB07959,DB06719,0
P09104,DB00656,0
DB03316,P35241,0
DB08164,DB09302,0
DB06878,DB03677,0
DB04847,DB07458,0
DB04299,DB03510,0
DB00621,DB08647,0
DB01161,DB06720,0
DB04474,P20839,0
DB02308,DB00009,0
DB08593,DB05246,0
DB08700,DB06290,0
DB04338,P49915,0
Q70Z44,O43741,0
DB00627,DB07749,0
P00736,P10826,0
DB01295,DB05168,0
P02751,DB01191,0
DB00528,DB03496,0
DB03753,DB02001,0
DB08355,DB07441,0
DB07346,P06280,0
Q9NUV7,DB03959,0
Q14573,DB06707,0
DB07681,DB00602,0
O60568,DB07232,0
DB00219,O95298,0
Q9BVG9,DB03667,0
DB07617,DB00871,0
DB07720,DB08897,0
Q16798,DB07843,0
DB07653,P02649,0
P19883,DB07790,0
DB05816,DB01619,0
DB08864,DB00284,0
DB02558,DB06859,0
DB04791,DB05256,0
DB04348,Q9NZV6,0
DB02640,DB08363,0
DB02919,Q07869,0
DB03772,DB03906,0
DB03643,P67775,0
DB05149,Q9Y619,0
P62993,DB07005,0
DB07382,DB02059,0
P25815,DB01130,0
DB05238,DB03918,0
DB11363,DB03800,0
DB04442,DB00436,0
Q14123,DB00501,0
P62993,DB00746,0
DB01977,P06126,0
Q00169,DB01662,0
DB00961,DB02180,0
O95182,O75600,0
DB07700,P17812,0
Q16665,DB00907,0
DB00590,Q07343,0
DB01613,DB00835,0
DB05487,DB00175,0
P03905,O14727,0
DB06896,DB02234,0
DB01947,DB02098,0
DB01394,Q9H2P9,0
DB06716,P23297,0
DB07318,P01709,0
DB08534,DB05449,0
DB00705,P48736,0
DB01011,P22459,0
DB01966,Q13464,0
DB08696,DB08503,0
DB00575,DB00061,0
P31949,DB08932,0
P36405,DB02249,0
DB07203,DB07137,0
P42336,DB04285,0
DB05471,P25787,0
Q16678,Q8TD30,0
DB04799,DB04920,0
DB04099,Q99933,0
Q13564,DB02089,0
O60909,Q03013,0
DB01851,DB01032,0
P48549,Q99735,0
P31939,O43612,0
DB08210,DB05234,0
DB00476,DB06926,0
P49137,DB00584,0
DB02535,DB00422,0
P43681,DB03159,0
DB08896,DB00167,0
DB00910,P49913,0
DB03201,DB05037,0
DB00056,P11177,0
DB04350,DB04098,0
Q86XF0,Q8N119,0
P53355,P09669,0
DB00035,DB00248,0
DB04002,DB04858,0
P47901,DB06689,0
DB03809,DB01858,0
DB01038,Q9Y296,0
Q7RTV2,P11498,0
DB03581,DB07081,0
DB02039,DB05249,0
DB02857,O60911,0
P15954,DB06774,0
DB06626,DB03408,0
DB07080,DB06196,0
DB02720,DB01098,0
DB07622,DB05483,0
DB08503,DB03727,0
DB01049,O15528,0
DB08018,DB00544,0
DB04101,P60953,0
Q8NE62,DB07196,0
DB07028,P01178,0
DB00341,Q9H244,0
DB05197,P06132,0
DB05219,DB00046,0
P62837,P09619,0
DB04837,Q9HCS2,0
O00182,P48065,0
Q92830,DB03667,0
Q14376,DB08870,0
Q02763,DB00709,0
DB08764,P49759,0
DB04166,DB00368,0
DB04593,DB08423,0
DB03791,DB05470,0
P02760,DB08658,0
DB00776,DB08809,0
DB07190,Q9NRE1,0
O43175,DB06678,0
DB01029,DB00254,0
Q96I99,DB01969,0
Q9NSD9,DB03976,0
DB07731,Q96BI3,0
DB00280,Q9Y2D1,0
DB01612,DB02834,0
DB01117,DB00727,0
DB05101,DB01754,0
P03372,DB07453,0
P49354,DB00068,0
Q13621,O60294,0
DB03925,P01768,0
DB03848,DB02726,0
DB02360,DB00768,0
Q13526,P09488,0
DB02082,DB04271,0
P32927,P68133,0
DB00323,DB00461,0
P01848,DB03384,0
DB00211,O75173,0
DB00856,DB05676,0
DB00624,O15382,0
DB01210,DB07388,0
DB00882,Q9BVA1,0
DB05111,P61024,0
DB00026,DB04849,0
O15169,DB06919,0
P01574,Q96C86,0
DB00273,DB07692,0
Q9NXE4,Q969G6,0
DB02308,DB08771,0
DB01807,DB06691,0
DB00232,DB05077,0
P01892,DB04391,0
DB07696,DB00434,0
DB04697,DB08896,0
DB03877,Q96AE4,0
DB01221,Q00534,0
DB04088,DB07583,0
DB00844,DB07659,0
DB06848,P31358,0
Q08209,DB06317,0
DB07223,DB05900,0
Q13332,Q09470,0
Q96EM0,DB01725,0
P11413,DB00675,0
Q9UHW9,O75306,0
DB08435,DB01632,0
DB07152,DB01067,0
DB08484,P01137,0
P20674,P09429,0
DB03216,Q13882,0
DB06414,Q96C86,0
O14646,DB07125,0
DB02054,DB04324,0
DB03447,Q13838,0
P18509,Q8WXA8,0
DB01260,P78329,0
DB04444,DB01288,0
DB02900,Q14721,0
P07919,DB04665,0
DB07573,DB04371,0
DB02431,DB00262,0
P48448,DB04753,0
P0C0L4,DB04831,0
DB03214,P09211,0
P30291,DB01337,0
DB06441,Q9Y6L7,0
Q14697,Q9H169,0
DB08577,DB00112,0
O00217,DB07244,0
DB04297,DB07678,0
DB07149,DB06894,0
DB08527,Q93088,0
DB01442,Q9H2X9,0
DB08400,P35367,0
DB06205,DB07735,0
Q14520,DB03183,0
DB06751,DB00020,0
Q8IVS2,DB00217,0
DB01188,DB04648,0
DB02709,Q01118,0
P07900,DB07847,0
Q8NBQ5,DB04703,0
DB04842,DB00489,0
DB04223,DB05147,0
DB00498,DB08248,0
DB07346,DB01425,0
DB07112,DB03021,0
DB08051,DB06802,0
P20648,DB08042,0
P02749,P06746,0
O14757,DB08672,0
DB00376,DB08881,0
DB04720,DB07537,0
DB07157,Q9H2P9,0
O14957,DB08339,0
DB01034,DB03061,0
DB04672,DB06947,0
P08697,DB07106,0
DB05225,DB08738,0
DB01020,DB01122,0
DB03189,DB03468,0
DB01442,DB02656,0
DB01712,DB08658,0
DB00985,DB07146,0
DB04432,P20248,0
Q9UK17,DB05030,0
DB02635,DB03008,0
Q92781,DB00312,0
Q9UHA3,O75879,0
DB03934,Q8WYK2,0
DB01242,O14792,0
DB07524,DB00933,0
P19367,DB04080,0
DB08601,DB05305,0
DB04101,Q7LG56,0
DB05494,DB02281,0
Q9UM07,DB00778,0
P25101,P29460,0
DB04719,DB01259,0
DB07395,P08631,0
DB03902,DB08881,0
O14983,DB04355,0
DB09046,DB01736,0
O43570,DB02528,0
DB03283,O75874,0
Q15382,DB03622,0
Q96S86,DB02991,0
DB01324,DB08464,0
DB00576,P30531,0
DB08355,DB02395,0
DB07083,Q9UK17,0
O15270,DB06830,0
DB04960,Q9Y6K9,0
DB07024,DB07220,0
DB04850,P21281,0
Q86SZ2,Q13464,0
DB05207,P56817,0
Q9Y6F1,DB05713,0
P05107,DB04964,0
DB01340,DB01361,0
DB03444,DB07216,0
P31513,DB07075,0
DB00462,P48167,0
P34896,DB08330,0
DB08320,Q14721,0
P62993,DB00356,0
DB08435,DB05339,0
DB08349,DB00014,0
DB00584,DB00759,0
DB03276,DB05253,0
Q08881,DB05442,0
DB02309,DB00158,0
DB02205,DB06729,0
DB09080,DB04324,0
DB01236,DB07584,0
P05181,DB07279,0
P31751,DB02175,0
DB01955,DB00215,0
DB05864,DB07474,0
DB02830,DB00773,0
P10515,DB05210,0
DB05161,DB03600,0
P35568,DB08021,0
DB07800,DB02757,0
DB02114,DB04576,0
DB00937,P37268,0
DB07107,DB06897,0
DB01033,O43837,0
P0CG47,DB01342,0
DB07524,DB07259,0
DB00917,DB00243,0
DB03250,DB01058,0
P41439,DB03439,0
DB04838,DB01723,0
O95622,Q9UKU7,0
DB04820,P08887,0
Q96NX5,P01574,0
DB00437,P51659,0
DB05233,DB00102,0
Q03393,DB01407,0
DB02850,DB02991,0
DB00700,Q9UG56,0
DB01762,Q8NI22,0
DB01380,DB08313,0
DB03598,DB04662,0
DB01031,DB07617,0
DB07922,Q12882,0
P68400,DB00594,0
DB09217,DB00600,0
DB07149,DB04147,0
DB00924,DB02673,0
Q9BYV1,DB07216,0
P16234,P05771,0
DB07802,DB03581,0
DB04590,DB07512,0
DB02628,P35610,0
DB02915,DB03721,0
DB07811,DB06992,0
DB04074,DB04820,0
Q99643,DB04395,0
Q14541,P10109,0
P18850,DB01632,0
Q9BZV2,DB04256,0
P06870,DB02338,0
Q9NUB1,DB08313,0
DB03753,P28070,0
Q92930,DB05104,0
DB02805,DB08445,0
Q96KS0,DB07689,0
O95865,DB01363,0
O95865,P39900,0
DB09073,DB02919,0
DB09078,P78334,0
Q96A70,DB09039,0
DB02336,DB08593,0
DB03845,Q9H4G4,0
DB00804,DB02306,0
DB00937,DB08620,0
P49841,O00763,0
P12883,DB08790,0
DB05796,DB01104,0
DB07642,DB02527,0
DB01893,DB07550,0
P02458,DB02175,0
DB01151,Q9BXJ7,0
O95180,P62491,0
DB00054,P01138,0
DB07034,DB08780,0
Q01668,DB07737,0
Q9P2R7,Q04828,0
DB05443,DB05655,0
DB07621,P30419,0
DB05199,DB04612,0
DB04101,DB01830,0
DB05464,O43246,0
DB03673,P41091,0
DB07086,Q9ULW8,0
DB06951,DB08605,0
P98170,Q13362,0
DB06981,P03951,0
DB02636,DB03444,0
DB08067,DB08561,0
DB05225,DB00810,0
DB04769,DB09280,0
DB07899,P02747,0
P50052,DB05424,0
Q07864,DB09016,0
DB01613,DB00866,0
P49888,P12724,0
DB03980,DB01138,0
DB00643,DB05258,0
P04731,P15428,0
P55017,DB03976,0
DB09570,DB03195,0
DB07133,O15375,0
DB08488,DB05897,0
DB00208,DB07583,0
DB05188,DB06706,0
DB06727,DB08287,0
DB02796,DB00847,0
DB04579,Q5T601,0
DB00422,Q9HBL8,0
O14786,DB03133,0
DB00036,DB05223,0
DB01403,DB03217,0
DB01601,DB06878,0
P16152,DB00801,0
Q9ULX7,P16930,0
P54284,DB05423,0
DB07229,DB03344,0
DB03976,DB08057,0
DB03023,P17050,0
DB02728,DB01407,0
DB00198,DB04090,0
DB00119,P11836,0
Q08426,DB00868,0
DB07741,DB03283,0
DB00242,DB03379,0
DB07181,DB02490,0
DB00749,DB08236,0
DB01954,Q13630,0
P16471,DB08294,0
Q16881,DB00276,0
P49019,Q9BQB6,0
DB00437,P32745,0
DB02919,Q9Y234,0
DB01092,DB06972,0
P00390,DB00629,0
DB04316,DB07032,0
DB08749,DB04794,0
DB01254,DB03707,0
DB02731,DB03147,0
P14207,DB07130,0
DB02651,DB07936,0
Q9ULC6,Q14032,0
DB06764,DB02635,0
DB00233,Q07699,0
O95363,Q13464,0
DB00021,DB09018,0
DB07771,DB08325,0
DB06911,DB05026,0
DB05095,Q9HB40,0
DB00951,P22413,0
DB07230,DB01409,0
DB08373,P10827,0
P03901,DB05679,0
DB03186,P49788,0
P50213,DB02378,0
DB06655,P28223,0
DB02343,O00469,0
DB08801,DB01588,0
O95954,DB01345,0
DB06288,P0CG29,0
DB00651,O14556,0
O15375,DB07045,0
DB00829,DB00523,0
DB07329,Q92637,0
DB00924,DB08214,0
P30305,DB05246,0
DB08323,P60953,0
DB08141,DB01056,0
DB00035,DB07168,0
DB08709,Q13547,0
P16442,DB08507,0
DB01213,DB03736,0
Q16678,P15259,0
P04271,DB02463,0
DB07733,DB02076,0
DB08049,P09874,0
DB04142,Q96QU6,0
O60909,DB02509,0
DB01675,DB08195,0
DB03084,P19404,0
DB04352,DB02028,0
DB04801,Q9Y259,0
DB00765,DB00358,0
DB07157,DB03008,0
Q8NG66,DB00823,0
DB07378,DB02007,0
DB01081,DB03865,0
DB03466,P16152,0
DB03486,Q9H169,0
A8MPY1,DB08262,0
DB03876,DB04837,0
Q9NQ25,DB01337,0
DB04855,O15460,0
DB04137,O95298,0
DB04129,DB00563,0
DB03996,P20823,0
Q15758,DB00112,0
DB00836,DB05153,0
DB07784,DB00237,0
P03905,Q9Y257,0
P33316,DB03058,0
Q03426,O00204,0
DB06708,P53611,0
P09958,Q01959,0
DB04871,DB05037,0
DB01204,DB06770,0
DB06900,DB06921,0
DB08635,DB06867,0
DB09073,P42574,0
Q9BYC2,P18847,0
DB07270,DB00952,0
DB09272,DB07021,0
P18846,DB08631,0
DB00741,Q9UBN7,0
DB01282,DB01645,0
DB04764,DB00070,0
P68363,DB06151,0
P20333,P29120,0
DB00810,DB00851,0
DB07621,DB03948,0
DB00064,DB03201,0
Q00535,DB03845,0
DB00594,DB07034,0
DB07839,Q9P289,0
DB01536,DB03643,0
Q9UKU7,DB05004,0
DB00836,DB02045,0
DB08826,P00441,0
DB02888,DB08033,0
DB05229,DB00959,0
DB07361,DB03439,0
DB02398,DB08488,0
DB02118,DB03523,0
DB05487,DB02714,0
P27169,Q9Y666,0
DB08693,DB06804,0
DB01586,P08631,0
DB00441,Q9P0Z9,0
DB05278,DB04454,0
P48066,DB07555,0
DB07003,DB07382,0
DB00497,DB07791,0
DB05855,DB07491,0
DB07383,P52333,0
DB03788,P14784,0
P17900,P51671,0
P63316,Q92952,0
P41250,DB07744,0
P07204,Q92569,0
P08319,DB02728,0
DB06956,P19883,0
DB00261,DB01409,0
DB04216,DB01320,0
P31639,DB07179,0
DB04764,DB06228,0
DB07975,DB02141,0
DB00240,Q9Y6M4,0
P33261,DB05460,0
DB03589,DB07341,0
Q5T4S7,Q96C86,0
DB02893,DB04396,0
P16435,DB00922,0
P07602,DB01763,0
P53778,DB00602,0
P05452,DB01324,0
DB04027,DB03769,0
P50579,O15144,0
DB00747,DB00427,0
DB04485,P02708,0
DB00567,Q8NET8,0
DB07544,DB00370,0
DB00109,DB00383,0
DB06757,DB01745,0
DB07563,DB00691,0
DB04685,DB07253,0
Q02252,P61024,0
Q99873,DB00144,0
P10253,DB04318,0
DB06843,P11137,0
P07947,DB07790,0
Q96RQ9,DB06995,0
DB00056,P62917,0
DB04377,DB08395,0
DB04372,DB01964,0
P01019,DB01369,0
DB08300,DB04927,0
P00414,DB04326,0
DB03955,DB01348,0
Q9UBT6,DB03889,0
Q16774,O60760,0
DB01948,Q9BZW2,0
Q9P0J0,DB03273,0
P09210,P28908,0
DB07916,Q8WX39,0
DB07995,O60894,0
DB07189,P61587,0
DB02459,DB00132,0
DB03670,P11474,0
DB00349,DB05812,0
Q14894,DB01958,0
DB03945,DB01544,0
Q05940,DB00823,0
P08254,P05451,0
DB00074,DB00663,0
DB04985,P60900,0
DB03860,P48551,0
DB07469,DB04213,0
DB04869,DB08299,0
DB02048,DB00644,0
DB07039,DB04113,0
DB01041,Q14416,0
DB01012,DB02481,0
DB04988,DB03442,0
DB08043,DB07021,0
P50750,O43678,0
DB06971,Q04609,0
P32754,DB05478,0
DB02581,DB00723,0
DB07340,DB04721,0
DB04204,DB09303,0
DB08746,DB04224,0
P80365,DB05215,0
DB01247,DB03351,0
Q13946,Q12809,0
DB03958,DB03849,0
Q6UWN8,Q92820,0
Q969I3,DB00451,0
DB08332,DB01198,0
DB07063,O60931,0
DB05459,O14788,0
DB07317,DB08590,0
DB04770,DB01597,0
DB01737,DB00133,0
Q16719,P32320,0
DB03587,DB02358,0
DB01271,P53609,0
DB02709,DB03940,0
DB08180,DB07378,0
Q9Y2U5,P42261,0
Q9NR19,DB02436,0
DB08121,P14207,0
DB03880,DB03894,0
DB07664,DB02303,0
DB07651,DB00235,0
P46459,DB01261,0
DB05490,DB04454,0
DB09217,P0DMS8,0
DB07077,P05062,0
P43080,P22314,0
DB04720,DB00496,0
DB08165,DB03333,0
DB03052,DB07973,0
DB06637,DB05024,0
DB07627,DB05447,0
DB02966,DB07901,0
DB00541,P11216,0
DB04721,DB00148,0
DB05096,DB07710,0
DB06837,DB00562,0
DB05362,DB03441,0
DB02568,DB06865,0
DB02318,DB07388,0
P01920,DB00898,0
DB01576,DB00963,0
Q9Y6L6,DB08220,0
DB05264,DB07270,0
O95190,DB08020,0
DB07829,DB05042,0
Q96I99,DB07677,0
DB07131,DB01684,0
P07510,DB09053,0
DB00425,DB04417,0
DB04094,DB09018,0
DB07288,P19652,0
DB03013,O14965,0
P28070,DB00833,0
P35346,DB08178,0
DB04660,DB03132,0
DB04109,Q16568,0
O14786,DB00415,0
DB01623,DB01400,0
DB00105,DB05897,0
P14410,DB08015,0
DB00058,DB01273,0
P23458,Q14957,0
DB06742,DB06858,0
DB01437,Q494W8,0
P24394,DB08005,0
DB08312,P17787,0
DB06688,O75438,0
Q96FL8,DB00666,0
DB08449,DB04407,0
DB00908,Q9UHA3,0
DB04776,DB05708,0
Q05586,DB01281,0
DB01186,P35968,0
DB04371,DB02007,0
DB07340,DB00898,0
DB00273,DB02563,0
O95237,DB03256,0
DB07940,DB00981,0
DB11363,DB05314,0
P07360,DB07647,0
DB05395,Q14697,0
DB05383,DB05098,0
DB04276,P16234,0
DB08348,Q03431,0
DB03233,Q9NS75,0
DB07655,Q09013,0
P63208,P48357,0
DB02084,DB00358,0
DB02303,DB00622,0
Q12797,DB01062,0
DB08739,Q96HD9,0
DB04661,DB07816,0
DB04282,DB00505,0
DB03556,DB04661,0
P47871,DB03910,0
P49190,O14841,0
